Penggunaan bibit muda pada tanaman padi 15-17 hari setelah sebar;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;1979-2417;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-bibit-muda-pada-tanaman-padi-15-17-hari-setelah-sebar
Pembenihan ikan hias air tawar black molly (Molienesia latipina);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-ikan-hias-air-tawar-black-molly-molienesia-latipina
Pengendalian tikus dengan pagar berperangkap bubu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengendalian-tikus-dengan-pagar-berperangkap-bubu
Teknik budidaya bawang merah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknik-budidaya-bawang-merah
Pemumpukan n pada tanaman padi berdasarkan indikator bagan warna daun (BWD);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemumpukan-n-pada-tanaman-padi-berdasarkan-indikator-bagan-warna-daun-bwd
Teknik budidaya cabe merah pada sistem semi hidroponik;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknik-budidaya-cabe-merah-pada-sistem-semi-hidroponik
Pakan konsentrat cassapro untuk peningkatan produksi susu sapi perah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pakan-konsentrat-cassapro-untuk-peningkatan-produksi-susu-sapi-perah
Budidaya cumi-cumi (Sepiotenthis Lessoniana);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-cumi-cumi-sepiotenthis-lessoniana
Pembenihan ikan cupang (Betta Splendens);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-ikan-cupang-betta-splendens
Pembuatan dodol tomat dan selai tomat;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembuatan-dodol-tomat-dan-selai-tomat
Fermentasi jerami padi A;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/fermentasi-jerami-padi-a
Pemeliharan ternak sapi dengan pakan utama jerami fermentasi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemeliharan-ternak-sapi-dengan-pakan-utama-jerami-fermentasi
Pembenihan ikan gurame skala rumah tangga;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-ikan-gurame-skala-rumah-tangga
Pembenihan ikan gurame menuju intensif;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-ikan-gurame-menuju-intensif
Pembibitan itik;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembibitan-itik
Pelarut oksigen (Oxygen Dissolver) pada karamba jaring apung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pelarut-oksigen-oxygen-dissolver-pada-karamba-jaring-apung
Budidaya ikan dalam karamba jaring apung bersusun;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-ikan-dalam-karamba-jaring-apung-bersusun
Pembibitan kakao;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembibitan-kakao
Teknik budidaya kangkung darat;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknik-budidaya-kangkung-darat
Reproduksi ternak domba dengan kandang koloni;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/reproduksi-ternak-domba-dengan-kandang-koloni
Penggunaan pupuk alternatif (bintang grand horti) pada tanaman kentang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-pupuk-alternatif-bintang-grand-horti-pada-tanaman-kentang
Budidaya ikan kerapu dengan sistem air deras;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-ikan-kerapu-dengan-sistem-air-deras
Kompos/bokashi faeses ternak sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/komposbokashi-faeses-ternak-sapi
Pembibitan lada perdu berasal dari stek bertapak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembibitan-lada-perdu-berasal-dari-stek-bertapak
Pestisida nabati laja, sereh wangi dan kipait “laseki” pada sayuran;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pestisida-nabati-laja-sereh-wangi-dan-kipait-laseki-pada-sayuran
Budidaya padi dengan sistem tanam legowo dua baris;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-padi-dengan-sistem-tanam-legowo-dua-baris
Pengemasan lobster hidup untuk transportasi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengemasan-lobster-hidup-untuk-transportasi
Budidaya mina padi - legowo;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-mina-padi-legowo
Pembenihan ikan nila gift monosek;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-ikan-nila-gift-monosek
Penggunaan mulsa plastik hitam perak pada tanaman cabe merah pada lahan sawah dan lahan kering;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-mulsa-plastik-hitam-perak-pada-tanaman-cabe-merah-pada-lahan-sawah-dan-lahan-kering
Pembenihan nila gift dan jantanisasi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-nila-gift-dan-jantanisasi
Penggunaan ekstrak daun nimba (Azoadirachta indica) untuk  pengendalian Helopeltis antonii dan ulat jengkal pada tanaman teh;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-ekstrak-daun-nimba-azoadirachta-indica-untuk-pengendalian-helopeltis-antonii-dan-ulat-jengkal-pada-tanaman-teh
Sistem usahatani integrasi padi-ternak pada lahan sawah berpengairan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/sistem-usahatani-integrasi-padi-ternak-pada-lahan-sawah-berpengairan
Teknik budidaya pakcoy pada sistem semi hidroponik;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknik-budidaya-pakcoy-pada-sistem-semi-hidroponik
Teknologi olah tanah minimum (OTM) dengan paraquat (Gromoxone) pada lahan sawah berpengairan dan tadah hujan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-olah-tanah-minimum-otm-dengan-paraquat-gromoxone-pada-lahan-sawah-berpengairan-dan-tadah-hujan
Budidaya ikan patin jambal di karamba jaring apung (KJA);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-ikan-patin-jambal-di-karamba-jaring-apung-kja
Agroecological zone (AEZ) Provinsi Jawa Barat;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/agroecological-zone-aez-provinsi-jawa-barat
Pemupukan p dan k pada tanaman padi sawah berdasarkan peta status hara p dan k skala 1 : 50.000;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemupukan-p-dan-k-pada-tanaman-padi-sawah-berdasarkan-peta-status-hara-p-dan-k-skala-1-50.000
Penggunaan Paecilomyces Fumoso Roseus (PFR) sebagai pengendali hama helopeltis dan ulat daun pada tanaman teh;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-paecilomyces-fumoso-roseus-pfr-sebagai-pengendali-hama-helopeltis-dan-ulat-daun-pada-tanaman-teh
Pengelolaan tanaman terpadu (ptt) untuk padi sawah berpengairan dan tadah hujan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-terpadu-ptt-untuk-padi-sawah-berpengairan-dan-tadah-hujan
Penggunaan mikroba probiotik bagi ternak domba;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-mikroba-probiotik-bagi-ternak-domba
Penggunaan pupuk alternatif (phonska) pada tanaman padi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-pupuk-alternatif-phonska-pada-tanaman-padi
Pembuatan dodol susu sapi perah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembuatan-dodol-susu-sapi-perah
Pembuatan sari wortel dalam kemasan botol;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembuatan-sari-wortel-dalam-kemasan-botol
Pembuatan silase ikan dengan bahan kimia;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembuatan-silase-ikan-dengan-bahan-kimia
Penggunaan ekstrak daun suren untuk pengendalian Helopeltis antonii dan ulat jengkal pada tanaman teh;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-ekstrak-daun-suren-untuk-pengendalian-helopeltis-antonii-dan-ulat-jengkal-pada-tanaman-teh
Teknik budidaya tomat;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknik-budidaya-tomat
Pengendalian hama thrips pada tanaman pisang dengan pembrongsongan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengendalian-hama-thrips-pada-tanaman-pisang-dengan-pembrongsongan
Pola tumpangsari kacang hijau dengan tebu pada lahan tris;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pola-tumpangsari-kacang-hijau-dengan-tebu-pada-lahan-tris
Peningkatan produksi susu sapi perah dengan urea molases blok “UMB”;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/peningkatan-produksi-susu-sapi-perah-dengan-urea-molases-blok-umb
Budidaya dan transportasi bandeng umpan hidup;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-dan-transportasi-bandeng-umpan-hidup
Penggunaan mineral zeolit pada tanaman padi sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-mineral-zeolit-pada-tanaman-padi-sawah
Pembenihan ikan gurame yang intensif;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-ikan-gurame-yang-intensif
Pembenihan dan jantanisasi nila gift;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-dan-jantanisasi-nila-gift
Cara menentukan komoditas unggulan Jawa Barat berdasarka zonasi agroekologi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/cara-menentukan-komoditas-unggulan-jawa-barat-berdasarka-zonasi-agroekologi
Pengelolaan tanaman terpadu (PTT) padi ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-terpadu-ptt-padi-
Poster Kacang panjang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/poster-kacang-panjang
Juknis Budidaya ikan kerapu lumpur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/juknis-budidaya-ikan-kerapu-lumpur
Juknis Budidaya ikan kerapu lumpur (1997);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/juknis-budidaya-ikan-kerapu-lumpur-1997
Aneka kerajinan dari kelapa;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/aneka-kerajinan-dari-kelapa
Pertanian jantung kehidupan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pertanian-jantung-kehidupan
Dendeng jantung pisang makanan murah sarat gizi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/dendeng-jantung-pisang-makanan-murah-sarat-gizi
Senandung rumpun padi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/senandung-rumpun-padi
Peneliti yang ramah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/peneliti-yang-ramah
Bisnis tanaman hias modal 500 ribu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/bisnis-tanaman-hias-modal-500-ribu
Aneka olahan buah dan sayur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/aneka-olahan-buah-dan-sayur
Home industry buah dan sayur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/home-industry-buah-dan-sayur
Aneka olahan jagung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/aneka-olahan-jagung
Meraih rupiah dari kelobot;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISBN 978 9798191 855;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/meraih-rupiah-dari-kelobot
Aneka olahan umbi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/aneka-olahan-umbi
Prospek usaha pepaya mini;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/prospek-usaha-pepaya-mini
Ternak sahabatku;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISBN 978 9798191 756;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/ternak-sahabatku
Produksi bioetanol dari jerami;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/produksi-bioetanol-dari-jerami
Budi daya sayuran dalam pot dan secara vertikultur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISBN 978 9798191 770;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budi-daya-sayuran-dalam-pot-dan-secara-vertikultur
Bisnis tanaman hias modal 500 ribu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/bisnis-tanaman-hias-modal-500-ribu
Sehat dan kaya dengan toga;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISBN 978 9798191 756;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/sehat-dan-kaya-dengan-toga
Membuat kompos skala rumah tangga;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/membuat-kompos-skala-rumah-tangga
Mengenal tanaman perkebunan di lingkungan sekitar;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/mengenal-tanaman-perkebunan-di-lingkungan-sekitar
Petunjuk Teknis Penggemukan Sapi Potong Pola LEISA;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/petunjuk-teknis-penggemukan-sapi-potong-pola-leisa
Petunjuk Teknis Penanganan Gangguan Reproduksi Pada Sapi Potong;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/petunjuk-teknis-penanganan-gangguan-reproduksi-pada-sapi-potong
